dtype	http://www.linkedmodel.org/schema/dtype#
scsv	http://purl.org/NET/schema-org-csv#
ogp	http://ogp.me/ns#
shv	http://ns.aksw.org/spatialHierarchy/
icaltzd	http://www.w3.org/2002/12/cal/icaltzd#
disease	http://www.agfa.com/w3c/2009/humanDisorder#
coeus	http://bioinformatics.ua.pt/coeus/
sioctypes	http://rdfs.org/sioc/types#
pos	http://www.w3.org/2003/01/geo/wgs84_pos#
ppo	http://vocab.deri.ie/ppo#
rv	http://wifo-ravensburg.de/semanticweb.rdf#
qudt	http://qudt.org/1.1/schema/qudt#
aims	http://aims.fao.org/aos/common/
bcnnorms	http://datos.bcn.cl/ontologies/bcn-norms#
rdo	http://purl.org/rdo/ns#
infection	http://www.agfa.com/w3c/2009/infectiousDisorder#
out	http://ontologies.hypios.com/out#
ccard	http://purl.org/commerce/creditcard#
coo	http://purl.org/coo/ns#
voag	http://voag.linkedmodel.org/schema/voag#
owls	http://www.daml.org/services/owl-s/1.2/Service.owl#
cidoc	http://erlangen-crm.org/current/
skip	http://skipforward.net/skipforward/resource/
diseasome	http://www4.wiwiss.fu-berlin.de/diseasome/resource/diseasome/
eye	http://jena.hpl.hp.com/Eyeball#
vaem	http://www.linkedmodel.org/schema/vaem#
name	http://example.org/name#
mygrid	http://www.mygrid.org.uk/ontology#
idemo	http://rdf.insee.fr/def/demo#
soap	http://www.w3.org/2003/05/soap-envelope/
campsite	http://www.openlinksw.com/campsites/schema#
npg	http://ns.nature.com/terms/
olia	http://purl.org/olia/olia.owl#
arpfo	http://vocab.ouls.ox.ac.uk/projectfunding#
ldp	http://www.w3.org/ns/ldp#
dita	http://purl.org/dita/ns#
kw	http://kwantu.net/kw/
mtecore	http://purl.org/olia/mte/multext-east.owl#
ssn	http://www.w3.org/2005/Incubator/ssn/ssnx/ssn#
saxon	http://saxon.sf.net/
mei	http://www.music-encoding.org/ns/mei/
oboso	http://purl.org/obo/owl/SO#
hcard	http://purl.org/uF/hCard/terms/
br	http://vocab.deri.ie/br#
place	http://purl.org/ontology/places/
visit	http://purl.org/net/vocab/2004/07/visit#
iron	http://purl.org/ontology/iron#
gazetteer	http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/
httpvoc	http://www.w3.org/2006/http#
rdfdf	http://www.openlinksw.com/virtrdf-data-formats#
oper	http://sweet.jpl.nasa.gov/2.0/mathOperation.owl#
rdb	http://www.dbs.cs.uni-duesseldorf.de/RDF/relational#
site	http://ns.ontowiki.net/SysOnt/Site/
vsr	http://purl.org/twc/vocab/vsr#
ocd	http://dati.camera.it/ocd/
lodac	http://lod.ac/ns/lodac#
apivc	http://purl.org/linked-data/api/vocab#
greg	http://kasei.us/about/foaf.xrdf#
nytimes	http://data.nytimes.com/elements/
aapi	http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#
fct	http://openlinksw.com/services/facets/1.0/
fingal	http://vocab.deri.ie/fingal#
iao	http://purl.obolibrary.org/obo/iao.owl#
madsrdf	http://www.loc.gov/mads/rdf/v1#
rov	http://www.w3.org/ns/regorg#
telix	http://purl.org/telix#
tmpl	http://purl.org/restdesc/http-template#
govtrackus	http://www.rdfabout.com/rdf/usgov/geo/us/
vivo	http://vivoweb.org/ontology/core#
htir	http://www.w3.org/2011/http#
steel	http://ontorule-project.eu/resources/steel-30#
skiresort	http://www.openlinksw.com/ski_resorts/schema#
mte	http://nl.ijs.si/ME/owl/
vcard2006	http://www.w3.org/2006/vcard/ns#
efo	http://www.ebi.ac.uk/efo/
wm	http://ns.inria.fr/webmarks#
cheminf	http://www.semanticweb.org/ontologies/cheminf.owl#
pns	http://data.press.net/ontology/stuff/
eui	http://institutions.publicdata.eu/#
frbrcore	http://purl.org/vocab/frbr/core#
rating	http://www.tvblob.com/ratings/#
oac	http://www.openannotation.org/ns/
rich	http://rdf.data-vocabulary.org/
dwc	http://rs.tdwg.org/dwc/terms/
str	http://nlp2rdf.lod2.eu/schema/string/
vcardx	http://buzzword.org.uk/rdf/vcardx#
biordf	http://purl.org/net/biordfmicroarray/ns#
kontakt	http://richard.cyganiak.de/
example	http://www.example.org/rdf#
prefix	http://prefix.cc/
teach	http://linkedscience.org/teach/ns#
dce	http://purl.org/dc/elements/1.1/
ms	http://purl.org/obo/owl/MS#
mpeg7	http://rhizomik.net/ontologies/2005/03/Mpeg7-2001.owl#
category	http://dbpedia.org/resource/Category:
georss	http://www.georss.org/georss/
pf	http://jena.hpl.hp.com/ARQ/property#
bif	http://www.openlinksw.com/schema/sparql/extensions#
rda	http://rdvocab.info/elements/
vsto	http://escience.rpi.edu/ontology/vsto/2/0/vsto.owl#
psh	http://psh.techlib.cz/skos/
pro	http://purl.org/hpi/patchr#
telmap	http://purl.org/telmap/
health	http://purl.org/twc/health/vocab/
dawgt	http://www.w3.org/2001/sw/DataAccess/tests/test-dawg#
bp	http://open-services.net/ns/basicProfile#
fise	http://fise.iks-project.eu/ontology/
pav	http://purl.org/pav/
ero	http://purl.obolibrary.org/obo/
re	http://www.w3.org/2000/10/swap/reason#
person	http://www.w3.org/ns/person#
xch	http://oanda2rdf.appspot.com/xch/
cogs	http://vocab.deri.ie/cogs#
func	http://www.w3.org/2007/rif-builtin-function#
artstor	http://simile.mit.edu/2003/10/ontologies/artstor#
cidoccrm	http://purl.org/NET/cidoc-crm/core#
dnb	http://d-nb.info/gnd/
w3con	http://www.w3.org/2000/10/swap/pim/contact#
okg	http://openknowledgegraph.org/ontology/
igeo	http://rdf.insee.fr/def/geo#
owltime	http://www.w3.org/TR/owl-time#
marl	http://www.gsi.dit.upm.es/ontologies/marl/ns#
ospost	http://data.ordnancesurvey.co.uk/ontology/postcode/
admssw	http://purl.org/adms/sw/
datafaqs	http://purl.org/twc/vocab/datafaqs#
jita	http://aims.fao.org/aos/jita/
rdrel	http://rdvocab.info/RDARelationshipsWEMI/
transit	http://vocab.org/transit/terms/
s3db	http://www.s3db.org/core#
uta	http://uptheasset.org/ontology#
gesis	http://lod.gesis.org/lodpilot/ALLBUS/vocab.rdf#
oboe	http://ecoinformatics.org/oboe/oboe.1.0/oboe-core.owl#
rdagr1	http://rdvocab.info/Elements/
arecipe	http://purl.org/amicroformat/arecipe/
aerols	http://xmlns.com/aerols/0.1/
poder	http://poderopedia.com/vocab/
lgv	http://linkedgeodata.org/ontology/
chebi	http://bio2rdf.org/chebi:
bcngeo	http://datos.bcn.cl/ontologies/bcn-geographics#
ngeoi	http://vocab.lenka.no/geo-deling#
overheid	http://standaarden.overheid.nl/owms/
owlse	http://www.daml.org/services/owl-s/1.2/generic/Expression.owl#
geovocab	http://geovocab.org/
dco	http://deepcarbon.net/
places	http://purl.org/ontology/places#
ekaw	http://data.semanticweb.org/conference/ekaw/2012/complete/
visko	http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#
vdpp	http://data.lirmm.fr/ontologies/vdpp#
frir	http://purl.org/twc/ontology/frir.owl#
disco	http://rdf-vocabulary.ddialliance.org/discovery#
pml	http://provenanceweb.org/ns/pml#
cao	http://purl.org/makolab/caont/
no	http://km.aifb.kit.edu/projects/numbers/number#
calli	http://callimachusproject.org/rdf/2009/framework#
kdo	http://kdo.render-project.eu/kdo#
arg	http://rdfs.org/sioc/argument#
xkos	http://purl.org/linked-data/xkos#
d2r	http://sites.wiwiss.fu-berlin.de/suhl/bizer/d2r-server/config.rdf#
lemon	http://www.monnet-project.eu/lemon#
l4a	http://labels4all.info/ns/
germplasm	http://purl.org/germplasm/terms#
gso	http://www.w3.org/2006/gen/ont#
gbv	http://purl.org/ontology/gbv/
agg	http://purl.org/twc/health/vocab/aggregate/
enhancer	http://stanbol.apache.org/ontology/enhancer/enhancer#
lctr	http://data.linkedct.org/vocab/resource/
rpubl	http://rinfo.lagrummet.se/ns/2008/11/rinfo/publ#
tcga	http://purl.org/tcga/core#
gsp	http://www.opengis.net/ont/geosparql#
life	http://life.deri.ie/schema/
b2rpubchem	http://bio2rdf.org/ns/ns/ns/pubchem#
myprefix	http://myprefix.org/
ens	http://models.okkam.org/ENS-core-vocabulary.owl#
viaf	http://viaf.org/ontology/1.1/#
flow	http://www.w3.org/2005/01/wf/flow#
osn	http://spatial.ucd.ie/lod/osn/
sso	http://nlp2rdf.lod2.eu/schema/sso/
dso	http://purl.org/ontology/dso#
rec54	http://www.w3.org/2001/02pd/rec54.rdf#
oax	http://www.w3.org/ns/openannotation/extensions/
atomrdf	http://atomowl.org/ontologies/atomrdf#
water	http://escience.rpi.edu/ontology/semanteco/2/0/water.owl#
rdarole	http://rdvocab.info/roles/
s2s	http://escience.rpi.edu/ontology/sesf/s2s/4/0/
pccz	http://purl.org/procurement/public-contracts-czech#
eumida	http://data.kasabi.com/dataset/eumida/terms/
cvbase	http://purl.org/captsolo/resume-rdf/0.2/base#
ipad	http://www.padinthecity.com/
npgx	http://ns.nature.com/extensions/
xt	http://purl.org/twc/vocab/cross-topix#
goef	http://purl.org/twc/vocab/goef#
lyou	http://purl.org/linkingyou/
pol	http://escience.rpi.edu/ontology/semanteco/2/0/pollution.owl#
muto	http://purl.org/muto/core#
kupkb	http://www.e-lico.eu/data/kupkb/
muni	http://purl.org/ontology/muni#
wfprov	http://purl.org/wf4ever/wfprov#
intervals	http://reference.data.gov.uk/def/intervals/
bte	http://purl.org/twc/vocab/between-the-edges/
pay	http://purl.org/commerce/payment#
xmls	http://www.w3.org/2001/XMLSchema#
asn	http://purl.org/ASN/schema/core/
sgv	http://www.w3.org/TR/SVG/
osmsemnet	http://spatial.ucd.ie/2012/08/osmsemnet/
recipe	http://linkedrecipes.org/schema/
bne	http://datos.bne.es/resource/
nxp	http://purl.org/nxp/schema/v1/
eseduc	http://www.purl.org/ontologia/eseduc#
open	http://open.vocab.org/terms/
dive	http://scubadive.networld.to/dive.rdf#
dpl	http://dbpedialite.org/things/
fowl	http://www.w3.org/TR/2003/PR-owl-guide-20031209/food#
omv	http://omv.ontoware.org/2005/05/ontology#
dbnary	http://kaiko.getalp.org/dbnary#
fc	http://www.freeclass.eu/freeclass_v1#
dssn	http://purl.org/net/dssn/
viskov	http://trust.utep.edu/visko/ontology/visko-view-v3.owl#
uco	http://purl.org/uco/ns#
aersv	http://aers.data2semantics.org/vocab/
identity	http://purl.org/twc/ontologies/identity.owl#
cerif	http://spi-fm.uca.es/neologism/cerif#
c4dm	http://purl.org/NET/c4dm/event.owl#
wfdesc	http://purl.org/wf4ever/wfdesc#
fd	http://foodable.co/ns/
ends	http://labs.mondeca.com/vocab/endpointStatus#
protegedc	http://protege.stanford.edu/plugins/owl/dc/protege-dc.owl#
fl	http://eulersharp.sourceforge.net/2003/03swap/fl-rules#
bd	http://www.bigdata.com/rdf/search#
grs	http://www.georss.org/georss/
genea	http://www.owl-ontologies.com/generations.owl#
geom	http://geovocab.org/geometry#
dcr	http://www.isocat.org/ns/dcr.rdf#
infosys	http://www.infosys.com/
r4ta	http://ns.inria.fr/ratio4ta/v1#
fls	http://lukasblaho.sk/football_league_schema#
bcnbio	http://datos.bcn.cl/ontologies/bcn-biographies#
hg	http://www.holygoat.co.uk/owl/redwood/0.1/tags/
fcm	http://eulersharp.sourceforge.net/2006/02swap/fcm#
wikipedia	http://www.systemone.at/2006/03/wikipedia#
daiaserv	http://purl.org/ontology/daia/Service/
np	http://www.nanopub.org/nschema#
lex	http://purl.org/lex#
sdgp	http://stats.data-gov.ie/property/
osp	http://data.lirmm.fr/ontologies/osp#
npgg	http://ns.nature.com/graphs/
wn20	http://www.w3.org/2006/03/wn/wn20/
gawd	http://gawd.atlantides.org/terms/
cgov	http://reference.data.gov.uk/def/central-government/
pois	http://purl.oclc.org/POIS/vcblr#
gxa	http://www.ebi.ac.uk/gxa/
hgnc	http://bio2rdf.org/hgnc:
marshall	http://sites.google.com/site/xgmaitc/
laposte	http://data.lirmm.fr/ontologies/laposte#
xlink	http://www.w3.org/1999/xlink/
npgd	http://ns.nature.com/datasets/
wscaim	http://www.openk.org/wscaim.owl#
blt	http://data.bl.uk/schema/bibliographic#
dsp	http://purl.org/metainfo/terms/dsp#
nif	http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#
rdfdata	http://rdf.data-vocabulary.org/rdf.xml#
dctypes	http://purl.org/dc/dcmitype/
harrisons	http://harrisons.cc/
cis	http://purl.org/NET/cloudisus#
r2rml	http://www.w3.org/ns/r2rml#
set	http://www.w3.org/2000/10/swap/set#
rdamedia	http://rdvocab.info/termList/RDAMediaType/
carfo	http://purl.org/carfo#
scufl2	http://ns.taverna.org.uk/2010/scufl2#
lexvo	http://lexvo.org/ontology#
lr	http://linkedrecipes.org/schema/
rad	http://www.w3.org/ns/rad#
viskoo	http://trust.utep.edu/visko/ontology/visko-operator-v3.owl#
nuts	http://nuts.psi.enakting.org/id/BE335/doc/
aers	http://aers.data2semantics.org/resource/
pkmn	http://pokedex.dataincubator.org/pkm/
ogorg	http://opengraph.org/schema/
jjd	http://www.joshuajeeson.com/
mohammad	http://manesht.ir/
spif	http://spinrdf.org/spif#
bcncon	http://datos.bcn.cl/ontologies/bcn-congress#
wp	http://vocabularies.wikipathways.org/
wl	http://www.wsmo.org/ns/wsmo-lite#
cts2	http://schema.omg.org/spec/CTS2/1.0/
ncbitaxon	http://purl.org/obo/owl/NCBITaxon#
sci	http://data.scientology.org/ns/
cbase	http://ontologycentral.com/2010/05/cb/vocab#
eunis	http://eunis.eea.europa.eu/rdf/species-schema.rdf#
agrelon	http://d-nb.info/standards/elementset/agrelon#
dbptmpl	http://dbpedia.org/resource/Template:
omapi	http://purl.org/omapi/0.2/#
ql	http://www.w3.org/2004/ql#
rssynd	http://web.resource.org/rss/1.0/modules/syndication/
osukdt	http://www.ordnancesurvey.co.uk/ontology/Datatypes.owl#
prviv	http://purl.org/net/provenance/integrity#
bing	http://bing.com/schema/media/
pna	http://data.press.net/ontology/asset/
sdmxdim	http://purl.org/linked-data/sdmx/2009/dimension#
voidp	http://www.enakting.org/provenance/voidp/
italy	http://data.kasabi.com/dataset/italy/schema/
pne	http://data.press.net/ontology/event/
qa	http://www.mit.jyu.fi/ai/TRUST_Ontologies/QA.owl#
puelia	http://kwijibo.talis.com/vocabs/puelia#
moby	http://www.mygrid.org.uk/mygrid-moby-service#
oarj	http://opendepot.org/reference/linked/1.0/
mime	http://purl.org/NET/mediatypes/
vsws	http://verticalsearchworks.com/ontology/synset#
tisc	http://observedchange.com/tisc/ns#
sem	http://semanticweb.cs.vu.nl/2009/11/sem/
oslc	http://open-services.net/ns/core#
w3po	http://purl.org/provenance/w3p/w3po#
vvo	http://purl.org/vvo/ns#
itsrdf	http://www.w3.org/2005/11/its/rdf#
geof	http://www.opengis.net/def/function/geosparql/
pingback	http://purl.org/net/pingback/
algo	http://securitytoolbox.appspot.com/securityAlgorithms#
vocab	http://rdf.ontology2.com/vocab#
crtv	http://open-services.net/ns/crtv#
dis	http://stanbol.apache.org/ontology/disambiguation/disambiguation#
wsc	http://www.openk.org/wscaim.owl#
swpatho	http://swpatho.ag-nbi.de/context/meta.owl#
stac	http://securitytoolbox.appspot.com/stac#
rlog	http://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog#
ple	http://pleiades.stoa.org/places/
tblcard	http://www.w3.org/People/Berners-Lee/card#
vsw	http://verticalsearchworks.com/ontology/
city	http://datos.localidata.com/def/City#
prf	http://www.openmobilealliance.org/tech/profiles/UAPROF/ccppschema-20021212#
stats	http://purl.org/rdfstats/stats#
prism21	http://prismstandard.org/namespaces/basic/2.1/
dbtont	http://dbtropes.org/ont/
pam	http://prismstandard.org/namespaces/pam/2.0/
rdacarrier	http://rdvocab.info/termList/RDACarrierType/
webbox	http://webbox.ecs.soton.ac.uk/ns#
l4lod	http://ns.inria.fr/l4lod/v2/
opmw	http://www.opmw.org/ontology/
photoshop	http://ns.adobe.com/photoshop/1.0/
occult	http://data.totl.net/occult/
aigp	http://swat.cse.lehigh.edu/resources/onto/aigp.owl#
premis	http://multimedialab.elis.ugent.be/users/samcoppe/ontologies/Premis/premis.owl#
wbc	http://worldbank.270a.info/classification/
dbyago	http://dbpedia.org/class/yago/
hifm	http://purl.org/net/hifm/data#
cf	http://mmisw.org/ont/cf/parameter/
ssso	http://purl.org/ontology/ssso#
nsl	http://purl.org/ontology/storyline/
frapo	http://purl.org/cerif/frapo/
wfs	http://schemas.opengis.net/wfs/
rdacontent	http://rdvocab.info/termList/RDAContentType/
geocontext	http://www.geocontext.org/publ/2013/vocab#
wkd	http://schema.wolterskluwer.de/
poste	http://data.lirmm.fr/ontologies/poste#
onssprel	http://www.ordnancesurvey.co.uk/ontology/SpatialRelations/v0.2/SpatialRelations.owl#
wfm	http://purl.org/net/wf-motifs#
reve	http://data.eurecom.fr/ontology/reve#
won	http://purl.org/webofneeds/model#
omn	http://www.openmobilenetwork.org/resource/
mods	http://www.loc.gov/mods/v3#
rlno	http://rdflivenews.aksw.org/ontology/
dvia	http://data.eurecom.fr/ontology/dvia#
fos	http://futurios.org/fos/spec/
wikterms	http://wiktionary.dbpedia.org/terms/
mil	http://rdf.muninn-project.org/ontologies/military#
daisy	http://www.daisy.org/z3998/2012/vocab/
frad	http://iflastandards.info/ns/fr/frad/
opl	http://openlinksw.com/schema/attribution#
lldr	http://purl.oclc.org/NET/lldr/ns#
orca	http://geni-orca.renci.org/owl/topology.owl#
aos	http://rdf.muninn-project.org/ontologies/appearances#
vapour	http://vapour.sourceforge.net/vocab.rdf#
penn	http://purl.org/olia/penn.owl#
frsad	http://iflastandards.info/ns/fr/frsad/
qud	http://qudt.org/1.1/schema/qudt#
rlnr	http://rdflivenews.aksw.org/resource/
lh	http://vocab.inf.ed.ac.uk/library/holdings#
dbpo	http://dbpedia.org/ontology/
rdf123	http://rdf123.umbc.edu/ns/
wbp	http://worldbank.270a.info/property/
wd	http://www.wikidata.org/entity/
centrifuge	http://purl.org/twc/vocab/centrifuge#
curr	https://w3id.org/cc#
xmp	http://ns.adobe.com/xap/1.0/
geofla	http://data.ign.fr/ontologies/geofla#
qvoc	http://mlode.nlp2rdf.org/quranvocab#
locwd	http://purl.org/locwd/schema#
hxl	http://hxl.humanitarianresponse.info/ns/#
pizza	http://www.co-ode.org/ontologies/pizza/pizza.owl#
dt	http://dbpedia.org/datatype/
up	http://users.ugent.be/~tdenies/up/
radion	http://www.w3.org/ns/radion#
osr	http://dati.senato.it/osr/
pkgsrc	http://pkgsrc.co/schema#
httpm	http://www.w3.org/2011/http-methods#
pronom	http://reference.data.gov.uk/technical-registry/
particip	http://purl.org/vocab/participation/schema#
strdf	http://strdf.di.uoa.gr/ontology#
ds	http://purl.org/ctic/dcat#
crv	http://purl.org/twc/vocab/datacarver#
exterms	http://www.example.org/terms/
gndo	http://d-nb.info/standards/elementset/gnd#
roevo	http://purl.org/wf4ever/roevo#
gfo	http://www.onto-med.de/ontologies/gfo.owl#
rdag1	http://rdvocab.info/Elements/
oecd	http://oecd.270a.info/dataset/
dcm	http://dcm.com/
wf4ever	http://purl.org/wf4ever/wf4ever#
worldbank	http://worldbank.270a.info/dataset/
wapp	http://ns.rww.io/wapp#
frbrer	http://iflastandards.info/ns/fr/frbr/frbrer/
odcs	http://opendata.cz/infrastructure/odcleanstore/
cdtype	http://purl.org/cld/cdtype/
zoomaterms	http://rdf.ebi.ac.uk/vocabulary/zooma/
ecpo	http://purl.org/ontology/ecpo#
part	http://purl.org/vocab/participation/schema#
rdarel	http://rdvocab.info/RDARelationshipsWEMI/
prolog	http://eulersharp.sourceforge.net/2003/03swap/prolog#
bsb	http://lod.b3kat.de/title/
qrl	http://www.aifb.kit.edu/project/ld-retriever/qrl#
pat	http://purl.org/hpi/patchr#
oj	http://ontojob.at/
prvt	http://purl.org/net/provenance/types#
qb4o	http://purl.org/olap#
dbc	http://dbpedia.org/resource/Category:
fcp	http://www.newmedialab.at/fcp/
wlo	http://purl.org/ontology/wo/
fincaselaw	http://purl.org/finlex/schema/oikeus/
cex	http://purl.org/weso/ontology/computex#
kbp	http://tackbp.org/2013/ontology#
ecb	http://ecb.270a.info/dataset/
wikidata	http://www.wikidata.org/entity/
bf	http://bibframe.org/vocab/
finlaw	http://purl.org/finlex/schema/laki/
sdmxa	http://purl.org/linked-data/sdmx/2009/attribute#
ebu	http://semantic.eurobau.com/eurobau-utility.owl#
infor	http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#
agls	http://www.agls.gov.au/agls/terms/
roterms	http://purl.org/wf4ever/roterms#
saif	http://wwwiti.cs.uni-magdeburg.de/~srahman/
geod	http://vocab.lenka.no/geo-deling#
mrel	http://id.loc.gov/vocabulary/relators/
iot	http://www.linkedthings.com/iot/
role	http://purl.org/vocab/participation/schema#
biotop	http://purl.org/biotop/biotop.owl#
lcy	http://purl.org/vocab/lifecycle/schema#
ntag	http://ns.inria.fr/nicetag/2010/09/09/voc#
osadm	http://data.ordnancesurvey.co.uk/ontology/admingeo/
gnvc	http://purl.org/gc/
cro	http://rhizomik.net/ontologies/copyrightonto.owl#
namespaces	https://vg.no/
refe	http://orion.tw.rpi.edu/~xgmatwc/refe/
mads	http://www.loc.gov/mads/rdf/v1#
osspr	http://data.ordnancesurvey.co.uk/ontology/spatialrelations/
tvc	http://www.essepuntato.it/2012/04/tvc/
dbpr	http://dbpedia.org/resource/
situ	http://www.ontologydesignpatterns.org/cp/owl/situation.owl#
dqm	http://purl.org/dqm-vocabulary/v1/dqm#
dcndl	http://ndl.go.jp/dcndl/terms/
inno	http://purl.org/innovation/ns#
ludo	http://vocab.ox.ac.uk/ludo#
sdo	http://schema.org/
rdafrbr	http://rdvocab.info/uri/schema/FRBRentitiesRDA/
ptop	http://www.ontotext.com/proton/protontop#
graffle	http://purl.org/twc/vocab/vsr/graffle#
ctorg	http://purl.org/ctic/infraestructuras/organizacion#
wsl	http://www.wsmo.org/ns/wsmo-lite#
amalgame	http://purl.org/vocabularies/amalgame#
ub	http://www.lehigh.edu/~zhp2/2004/0401/univ-bench.owl#
cold	http://purl.org/configurationontology#
mds	http://doc.metalex.eu/id/
icane	http://www.icane.es/opendata/vocab#
alchemy	http://rdf.alchemyapi.com/rdf/v1/s/aapi-schema#
fea	http://vocab.data.gov/def/fea#
deo	http://purl.org/spar/deo/
twaapi	http://purl.org/twc/vocab/aapi-schema#
dr	http://purl.org/swan/2.0/discourse-relationships/
pso	http://purl.org/spar/pso/
ostop	http://www.ordnancesurvey.co.uk/ontology/Topography/v0.1/Topography.owl#
passim	http://data.lirmm.fr/ontologies/passim#
vrank	http://purl.org/voc/vrank#
conf	http://richard.cyganiak.de/2007/pubby/config.rdf#
who	http://www.who.int/vocab/ontology#
drm	http://vocab.data.gov/def/drm#
biro	http://purl.org/spar/biro/
swperson	http://data.semanticweb.org/person/
lmm1	http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl#
archdesc	http://archdesc.info/archEvent#
iol	http://www.ontologydesignpatterns.org/ont/dul/IOLite.owl#
cosmo	http://purl.org/ontology/cosmo#
api	http://purl.org/linked-data/api/vocab#
lmm2	http://www.ontologydesignpatterns.org/ont/lmm/LMM_L2.owl#
dbt	http://dbpedia.org/resource/Template:
gastro	http://www.ebsemantics.net/gastro#
meb	http://rdf.myexperiment.org/ontologies/base/
turismo	http://idi.fundacionctic.org/cruzar/turismo#
sdmxd	http://purl.org/linked-data/sdmx/2009/dimension#
quty	http://www.telegraphis.net/ontology/measurement/quantity#
cb	http://cbasewrap.ontologycentral.com/vocab#
csp	http://vocab.deri.ie/csp#
oecc	http://www.oegov.org/core/owl/cc#
osgeom	http://data.ordnancesurvey.co.uk/ontology/geometry/
geosp	http://rdf.geospecies.org/ont/geospecies#
penis	http://penis.to/#
mvco	http://purl.oclc.org/NET/mvco.owl#
olad	http://openlad.org/vocab#
ep	http://eprints.org/ontology/
ontopic	http://www.ontologydesignpatterns.org/ont/dul/ontopic.owl#
oliasystem	http://purl.org/olia/system.owl#
raul	http://vocab.deri.ie/raul#
rdag3	http://rdvocab.info/ElementsGr3/
doco	http://purl.org/spar/doco/
emp	http://purl.org/ctic/empleo/oferta#
lsc	http://linkedscience.org/lsc/ns#
scms	http://ns.aksw.org/scms/annotations/
tsioc	http://rdfs.org/sioc/types#
stream	http://dbpedia.org/ontology/Stream/
ecos	http://kmm.lboro.ac.uk/ecos/1.0#
itsmo	http://ontology.it/itsmo/v1#
coun	http://www.daml.org/2001/09/countries/iso-3166-ont#
graves	http://rdf.muninn-project.org/ontologies/graves#
comm	http://vocab.resc.info/communication#
pwo	http://purl.org/spar/pwo/
bm	http://bio2rdf.org/
elec	http://purl.org/ctic/sector-publico/elecciones#
nyt	http://data.nytimes.com/element/
moac	http://observedchange.com/moac/ns#
odapp	http://vocab.deri.ie/odapp#
ordf	http://purl.org/NET/ordf/
lingvo	http://www.lingvoj.org/ontology#
opmo	http://openprovenance.org/model/opmo#
cpa	http://www.ontologydesignpatterns.org/schemas/cpannotationschema.owl#
iso	http://purl.org/iso25964/skos-thes#
dl	http://ontology.ip.rm.cnr.it/ontologies/DOLCE-Lite#
semio	http://www.lingvoj.org/semio#
obsm	http://rdf.geospecies.org/methods/observationMethod#
un	http://www.w3.org/2007/ont/unit#
service	http://purl.org/ontology/service#
coll	http://purl.org/co/
ogbd	http://www.ogbd.fr/2012/ontologie#
edgar	http://edgarwrap.ontologycentral.com/vocab/edgar#
te	http://www.w3.org/2006/time-entry#
swpo	http://sw-portal.deri.org/ontologies/swportal#
odpart	http://www.ontologydesignpatterns.org/cp/owl/participation.owl#
tis	http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl#
gadm	http://gadm.geovocab.org/ontology#
msr	http://www.telegraphis.net/ontology/measurement/measurement#
odv	http://reference.data.gov.uk/def/organogram/
seq	http://www.ontologydesignpatterns.org/cp/owl/sequence.owl#
dcite	http://purl.org/spar/datacite/
laabs	http://dbpedia.org/resource/
oprovo	http://openprovenance.org/ontology#
gnm	http://www.geonames.org/ontology/mappings/
being	http://purl.org/ontomedia/ext/common/being#
spt	http://spitfire-project.eu/ontology/ns/
bbc	http://www.bbc.co.uk/ontologies/news/
csm	http://purl.org/csm/1.0#
wi	http://purl.org/ontology/wi/core#
ec	http://eulergui.sourceforge.net/contacts.owl.n3#
snarm	http://rdf.myexperiment.org/ontologies/snarm/
pext	http://www.ontotext.com/proton/protonext#
trait	http://contextus.net/ontology/ontomedia/ext/common/trait#
tr	http://www.thomsonreuters.com/
gq	http://genomequest.com/
tao	http://vocab.deri.ie/tao#
pubmed	http://bio2rdf.org/pubmed_vocabulary:
camelot	http://vocab.ox.ac.uk/camelot#
ox	http://vocab.ox.ac.uk/projectfunding#
mp	http://jicamaro.info/mp#
crsw	http://courseware.rkbexplorer.com/ontologies/courseware#
emotion	http://ns.inria.fr/emoca#
bibframe	http://bibframe.org/vocab/
hydra	http://www.w3.org/ns/hydra/core#
muldicat	http://iflastandards.info/ns/muldicat#
paia	http://purl.org/ontology/paia#
viso	http://purl.org/viso/
emoca	http://ns.inria.fr/emoca#
limoo	http://purl.org/LiMo/0.1/
nidm	http://nidm.nidash.org/
isothes	http://purl.org/iso25964/skos-thes#
mocanal	http://www.semanticweb.org/asow/ontologies/2013/9/untitled-ontology-36#
mged	http://mged.sourceforge.net/ontologies/MGEDOntology.owl#
lexcz	http://purl.org/lex/cz#
onyx	http://www.gsi.dit.upm.es/ontologies/onyx/ns#
rso	http://www.researchspace.org/ontology/
sf	http://www.opengis.net/ont/sf#
hlygt	http://www.holygoat.co.uk/owl/redwood/0.1/tags/
accom	http://purl.org/acco/ns#
dcoid	http://dx.deepcarbon.net/
dbrc	http://dbpedia.org/resource/Category:
wiki	http://en.wikipedia.org/wiki/
delta	http://www.w3.org/2004/delta#
tddo	http://databugger.aksw.org/ns/core#
